date,store_id,city,sku_id,product_name,actual_demand,predicted_demand,received_qty,opening_inventory,units_sold,lost_sales,ending_inventory,safety_stock,reorder_point,inventory_position,order_qty,optimized_revenue,stockout_flag
2026-05-27,ST003,Mumbai,SKU002,Bath Soap 100g,52,44.79,0,181,52,0,129,21.75,156.14,129,341,2860.0,False
2026-05-27,ST003,Mumbai,SKU003,Laundry Detergent 1kg,47,45.4,0,258,47,0,211,20.7,156.9,211,0,8272.0,False
2026-05-27,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,28,32.16,0,166,28,0,138,19.25,115.73,138,0,3500.0,False
2026-05-27,ST003,Mumbai,SKU005,Instant Coffee 100g,21,28.25,0,63,21,0,42,18.32,103.08,233,0,3885.0,False
2026-05-27,ST004,Delhi,SKU001,Shampoo 340ml,18,22.02,0,108,18,0,90,14.63,80.68,90,0,5922.0,False
2026-05-27,ST004,Delhi,SKU002,Bath Soap 100g,39,37.79,0,131,39,0,92,17.15,130.54,374,0,2145.0,False
2026-05-27,ST004,Delhi,SKU003,Laundry Detergent 1kg,28,30.05,0,153,28,0,125,14.52,104.67,125,0,6160.0,False
2026-05-27,ST004,Delhi,SKU004,Dishwash Liquid 500ml,33,27.42,256,288,33,0,255,19.79,102.05,255,0,4125.0,False
2026-05-27,ST004,Delhi,SKU005,Instant Coffee 100g,22,20.78,0,52,22,0,30,13.55,75.9,179,0,4070.0,False
2026-05-27,ST005,Hyderabad,SKU001,Shampoo 340ml,20,21.22,0,62,20,0,42,14.94,78.59,201,0,6580.0,False
2026-05-27,ST005,Hyderabad,SKU002,Bath Soap 100g,52,35.51,0,189,52,0,137,21.22,127.76,137,0,2860.0,False
2026-05-27,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,41,30.25,0,86,41,0,45,19.24,109.99,341,0,9020.0,False
2026-05-27,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,30,23.85,0,77,30,0,47,13.94,85.5,224,0,3750.0,False
2026-05-27,ST005,Hyderabad,SKU005,Instant Coffee 100g,15,16.92,167,206,15,0,191,14.82,65.58,191,0,2775.0,False
2026-05-28,ST001,Chennai,SKU001,Shampoo 340ml,18,23.99,0,89,18,0,71,16.32,88.28,71,186,5922.0,False
2026-05-28,ST001,Chennai,SKU002,Bath Soap 100g,38,40.85,319,370,38,0,332,21.78,144.33,332,0,2090.0,False
2026-05-28,ST001,Chennai,SKU003,Laundry Detergent 1kg,43,32.06,0,59,43,0,16,19.88,116.07,254,0,9460.0,False
2026-05-28,ST001,Chennai,SKU004,Dishwash Liquid 500ml,33,29.12,0,107,33,0,74,20.34,107.71,281,0,4125.0,False
2026-05-28,ST001,Chennai,SKU005,Instant Coffee 100g,17,21.15,0,126,17,0,109,15.25,78.71,109,0,3145.0,False
2026-05-28,ST002,Bengaluru,SKU001,Shampoo 340ml,21,25.44,0,110,21,0,89,15.17,91.49,89,181,6909.0,False
2026-05-28,ST002,Bengaluru,SKU002,Bath Soap 100g,40,43.35,0,98,40,0,58,20.31,150.35,421,0,2200.0,False
2026-05-28,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,50,33.73,0,303,50,0,253,23.93,125.13,253,0,11000.0,False
2026-05-28,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,37,29.8,262,306,37,0,269,16.57,105.96,269,0,4625.0,False
2026-05-28,ST002,Bengaluru,SKU005,Instant Coffee 100g,19,24.18,0,63,19,0,44,16.31,88.85,212,0,3515.0,False
2026-05-28,ST003,Mumbai,SKU001,Shampoo 340ml,24,26.92,0,226,24,0,202,19.81,100.56,202,0,7896.0,False
2026-05-28,ST003,Mumbai,SKU002,Bath Soap 100g,42,49.09,0,129,42,0,87,21.69,168.95,428,0,2310.0,False
2026-05-28,ST003,Mumbai,SKU003,Laundry Detergent 1kg,44,37.26,0,211,44,0,167,21.02,132.78,167,0,9680.0,False
2026-05-28,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,34,31.35,0,138,34,0,104,19.38,113.43,104,229,4250.0,False
2026-05-28,ST003,Mumbai,SKU005,Instant Coffee 100g,21,27.44,191,233,21,0,212,18.38,100.69,212,0,3885.0,False
2026-05-28,ST004,Delhi,SKU001,Shampoo 340ml,21,30.83,0,90,21,0,69,14.67,107.16,69,254,5527.2,False
2026-05-28,ST004,Delhi,SKU002,Bath Soap 100g,34,39.71,0,92,34,0,58,16.9,136.02,340,0,1870.0,False
2026-05-28,ST004,Delhi,SKU003,Laundry Detergent 1kg,31,30.06,0,125,31,0,94,14.57,104.74,94,222,6820.0,False
2026-05-28,ST004,Delhi,SKU004,Dishwash Liquid 500ml,28,27.58,0,255,28,0,227,19.55,102.3,227,0,3500.0,False
2026-05-28,ST004,Delhi,SKU005,Instant Coffee 100g,23,19.96,149,179,23,0,156,13.55,73.44,156,0,4255.0,False
2026-05-28,ST005,Hyderabad,SKU001,Shampoo 340ml,27,20.92,0,42,27,0,15,14.68,77.46,174,0,8883.0,False
2026-05-28,ST005,Hyderabad,SKU002,Bath Soap 100g,31,36.17,0,137,31,0,106,22.4,130.9,106,279,1619.75,False
2026-05-28,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,28,30.29,0,45,28,0,17,18.03,108.89,313,0,6160.0,False
2026-05-28,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,27,25.19,0,47,27,0,20,12.98,88.56,197,0,3375.0,False
2026-05-28,ST005,Hyderabad,SKU005,Instant Coffee 100g,15,18.05,0,191,15,0,176,14.97,69.13,176,0,2775.0,False
2026-05-29,ST001,Chennai,SKU001,Shampoo 340ml,17,24.37,0,71,17,0,54,16.58,89.69,240,0,5593.0,False
2026-05-29,ST001,Chennai,SKU002,Bath Soap 100g,43,43.53,0,332,43,0,289,20.68,151.27,289,0,2365.0,False
2026-05-29,ST001,Chennai,SKU003,Laundry Detergent 1kg,33,33.12,238,254,33,0,221,19.43,118.79,221,0,7260.0,False
2026-05-29,ST001,Chennai,SKU004,Dishwash Liquid 500ml,26,29.17,0,74,26,0,48,20.34,107.85,255,0,3250.0,False
2026-05-29,ST001,Chennai,SKU005,Instant Coffee 100g,28,21.36,0,109,28,0,81,15.55,79.64,81,0,5180.0,False
2026-05-29,ST002,Bengaluru,SKU001,Shampoo 340ml,28,24.84,0,89,28,0,61,14.93,89.44,242,0,9212.0,False
2026-05-29,ST002,Bengaluru,SKU002,Bath Soap 100g,49,43.42,0,58,49,0,9,20.48,150.74,372,0,2695.0,False
2026-05-29,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,35,35.56,0,253,35,0,218,24.62,131.31,218,0,7700.0,False
2026-05-29,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,32,29.59,0,269,32,0,237,16.48,105.23,237,0,4000.0,False
2026-05-29,ST002,Bengaluru,SKU005,Instant Coffee 100g,27,25.63,168,212,27,0,185,16.11,93.02,185,0,4995.0,False
2026-05-29,ST003,Mumbai,SKU001,Shampoo 340ml,21,26.42,0,202,21,0,181,18.47,97.73,181,0,6909.0,False
2026-05-29,ST003,Mumbai,SKU002,Bath Soap 100g,50,45.45,0,87,50,0,37,22.17,158.53,378,0,2750.0,False
2026-05-29,ST003,Mumbai,SKU003,Laundry Detergent 1kg,24,36.8,0,167,24,0,143,20.75,131.14,143,0,5280.0,False
2026-05-29,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,25,30.25,0,104,25,0,79,19.34,110.1,308,0,3125.0,False
2026-05-29,ST003,Mumbai,SKU005,Instant Coffee 100g,21,25.31,0,212,21,0,191,18.63,94.54,191,0,3885.0,False
2026-05-29,ST004,Delhi,SKU001,Shampoo 340ml,30,32.41,0,69,30,0,39,13.47,110.69,293,0,7896.0,False
2026-05-29,ST004,Delhi,SKU002,Bath Soap 100g,39,38.1,282,340,39,0,301,17.17,131.46,301,0,2145.0,False
2026-05-29,ST004,Delhi,SKU003,Laundry Detergent 1kg,34,30.8,0,94,34,0,60,14.42,106.8,282,0,7480.0,False
2026-05-29,ST004,Delhi,SKU004,Dishwash Liquid 500ml,27,27.63,0,227,27,0,200,19.1,101.99,200,0,3375.0,False
2026-05-29,ST004,Delhi,SKU005,Instant Coffee 100g,16,19.76,0,156,16,0,140,13.55,72.82,140,0,2960.0,False
2026-05-29,ST005,Hyderabad,SKU001,Shampoo 340ml,15,21.68,159,174,15,0,159,14.68,79.71,159,0,4935.0,False
2026-05-29,ST005,Hyderabad,SKU002,Bath Soap 100g,37,37.83,0,106,37,0,69,22.68,136.17,348,0,2035.0,False
2026-05-29,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,23,30.17,296,313,23,0,290,17.38,107.89,290,0,5060.0,False
2026-05-29,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,16,24.33,177,197,16,0,181,12.95,85.93,181,0,2000.0,False
2026-05-29,ST005,Hyderabad,SKU005,Instant Coffee 100g,22,17.84,0,176,22,0,154,15.17,68.69,154,0,4070.0,False
2026-05-30,ST001,Chennai,SKU001,Shampoo 340ml,27,27.15,0,54,27,0,27,16.99,98.42,213,0,8883.0,False
2026-05-30,ST001,Chennai,SKU002,Bath Soap 100g,53,49.3,0,289,53,0,236,19.1,166.99,236,0,2915.0,False
2026-05-30,ST001,Chennai,SKU003,Laundry Detergent 1kg,42,37.66,0,221,42,0,179,17.98,130.95,179,0,9240.0,False
2026-05-30,ST001,Chennai,SKU004,Dishwash Liquid 500ml,38,36.35,207,255,38,0,217,20.51,129.55,217,0,4275.0,False
2026-05-30,ST001,Chennai,SKU005,Instant Coffee 100g,26,24.51,0,81,26,0,55,15.72,89.24,55,206,4810.0,False
2026-05-30,ST002,Bengaluru,SKU001,Shampoo 340ml,29,28.85,0,61,29,0,32,14.98,101.51,213,0,9541.0,False
2026-05-30,ST002,Bengaluru,SKU002,Bath Soap 100g,58,49.07,363,372,58,0,314,20.32,167.53,314,0,3190.0,False
2026-05-30,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,34,38.89,0,218,34,0,184,24.07,140.74,184,0,7480.0,False
2026-05-30,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,34,34.12,0,237,34,0,203,16.38,118.75,203,0,4250.0,False
2026-05-30,ST002,Bengaluru,SKU005,Instant Coffee 100g,21,26.64,0,185,21,0,164,14.91,94.84,164,0,3885.0,False
2026-05-30,ST003,Mumbai,SKU001,Shampoo 340ml,25,31.78,0,181,25,0,156,18.75,114.09,156,0,8225.0,False
2026-05-30,ST003,Mumbai,SKU002,Bath Soap 100g,54,51.84,341,378,54,0,324,22.1,177.61,324,0,2970.0,False
2026-05-30,ST003,Mumbai,SKU003,Laundry Detergent 1kg,57,45.76,0,143,57,0,86,22.17,159.44,86,394,11286.0,False
2026-05-30,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,43,35.62,0,79,43,0,36,19.6,126.45,265,0,5375.0,False
2026-05-30,ST003,Mumbai,SKU005,Instant Coffee 100g,24,30.27,0,191,24,0,167,18.63,109.45,167,0,4440.0,False
2026-05-30,ST004,Delhi,SKU001,Shampoo 340ml,23,24.81,0,39,23,0,16,13.97,88.39,270,0,7567.0,False
2026-05-30,ST004,Delhi,SKU002,Bath Soap 100g,43,42.29,0,301,43,0,258,17.17,144.04,258,0,2365.0,False
2026-05-30,ST004,Delhi,SKU003,Laundry Detergent 1kg,33,34.16,0,60,33,0,27,14.42,116.9,249,0,7260.0,False
2026-05-30,ST004,Delhi,SKU004,Dishwash Liquid 500ml,33,33.0,0,200,33,0,167,19.08,118.1,167,0,4125.0,False
2026-05-30,ST004,Delhi,SKU005,Instant Coffee 100g,18,23.34,0,140,18,0,122,13.43,83.44,122,0,3330.0,False
2026-05-30,ST005,Hyderabad,SKU001,Shampoo 340ml,23,23.95,0,159,23,0,136,14.54,86.39,136,0,7567.0,False
2026-05-30,ST005,Hyderabad,SKU002,Bath Soap 100g,40,39.98,0,69,40,0,29,22.65,142.59,308,0,2200.0,False
2026-05-30,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,31,35.25,0,290,31,0,259,18.05,123.79,259,0,6820.0,False
2026-05-30,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,31,30.35,0,181,31,0,150,14.43,105.49,150,0,3487.5,False
2026-05-30,ST005,Hyderabad,SKU005,Instant Coffee 100g,30,23.11,0,154,30,0,124,15.21,84.54,124,0,5550.0,False
2026-05-31,ST001,Chennai,SKU001,Shampoo 340ml,25,28.83,186,213,25,0,188,16.93,103.42,188,0,8225.0,False
2026-05-31,ST001,Chennai,SKU002,Bath Soap 100g,44,47.13,0,236,44,0,192,19.55,160.95,192,0,2420.0,False
2026-05-31,ST001,Chennai,SKU003,Laundry Detergent 1kg,40,37.05,0,179,40,0,139,18.54,129.69,139,0,8800.0,False
2026-05-31,ST001,Chennai,SKU004,Dishwash Liquid 500ml,30,32.98,0,217,30,0,187,20.82,119.77,187,0,3750.0,False
2026-05-31,ST001,Chennai,SKU005,Instant Coffee 100g,28,24.12,0,55,28,0,27,14.94,87.31,233,0,5180.0,False
2026-05-31,ST002,Bengaluru,SKU001,Shampoo 340ml,34,30.16,181,213,34,0,179,15.03,105.51,179,0,11186.0,False
2026-05-31,ST002,Bengaluru,SKU002,Bath Soap 100g,54,49.5,0,314,54,0,260,21.14,169.63,260,0,2970.0,False
2026-05-31,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,30,39.21,0,184,30,0,154,24.16,141.79,154,0,6600.0,False
2026-05-31,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,33,33.02,0,203,33,0,170,16.41,115.46,170,0,4125.0,False
2026-05-31,ST002,Bengaluru,SKU005,Instant Coffee 100g,31,28.43,0,164,31,0,133,14.8,100.11,133,0,5735.0,False
2026-05-31,ST003,Mumbai,SKU001,Shampoo 340ml,25,29.68,0,156,25,0,131,18.52,107.57,131,0,8225.0,False
2026-05-31,ST003,Mumbai,SKU002,Bath Soap 100g,39,47.38,0,324,39,0,285,20.87,163.01,285,0,2145.0,False
2026-05-31,ST003,Mumbai,SKU003,Laundry Detergent 1kg,43,45.43,0,86,43,0,43,23.23,159.52,437,0,9460.0,False
2026-05-31,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,29,32.19,229,265,29,0,236,20.44,117.01,236,0,3625.0,False
2026-05-31,ST003,Mumbai,SKU005,Instant Coffee 100g,32,25.91,0,167,32,0,135,18.3,96.01,135,0,5920.0,False
2026-05-31,ST004,Delhi,SKU001,Shampoo 340ml,26,25.61,254,270,26,0,244,13.92,90.76,244,0,8554.0,False
2026-05-31,ST004,Delhi,SKU002,Bath Soap 100g,39,40.83,0,258,39,0,219,16.95,139.43,219,0,2145.0,False
2026-05-31,ST004,Delhi,SKU003,Laundry Detergent 1kg,29,34.6,222,249,29,0,220,14.29,118.1,220,0,6380.0,False
2026-05-31,ST004,Delhi,SKU004,Dishwash Liquid 500ml,29,30.57,0,167,29,0,138,19.04,110.75,138,0,3625.0,False
2026-05-31,ST004,Delhi,SKU005,Instant Coffee 100g,30,23.08,0,122,30,0,92,13.55,82.79,92,0,5550.0,False
2026-05-31,ST005,Hyderabad,SKU001,Shampoo 340ml,26,23.73,0,136,26,0,110,14.55,85.75,110,0,8554.0,False
2026-05-31,ST005,Hyderabad,SKU002,Bath Soap 100g,38,40.27,279,308,38,0,270,22.65,143.45,270,0,2090.0,False
2026-05-31,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,43,31.88,0,259,43,0,216,17.71,113.36,216,0,9460.0,False
2026-05-31,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,31,28.1,0,150,31,0,119,13.33,97.62,119,0,3875.0,False
2026-05-31,ST005,Hyderabad,SKU005,Instant Coffee 100g,24,21.79,0,124,24,0,100,15.97,81.33,100,0,4440.0,False
2026-06-01,ST001,Chennai,SKU001,Shampoo 340ml,19,23.36,0,188,19,0,169,15.74,85.82,169,0,6251.0,False
2026-06-01,ST001,Chennai,SKU002,Bath Soap 100g,41,44.12,0,192,41,0,151,19.55,151.9,151,310,2255.0,False
2026-06-01,ST001,Chennai,SKU003,Laundry Detergent 1kg,37,31.66,0,139,37,0,102,18.4,113.37,102,233,8140.0,False
2026-06-01,ST001,Chennai,SKU004,Dishwash Liquid 500ml,26,28.12,0,187,26,0,161,20.31,104.68,161,0,3250.0,False
2026-06-01,ST001,Chennai,SKU005,Instant Coffee 100g,24,22.15,0,27,24,0,3,15.23,81.69,209,0,4440.0,False
2026-06-01,ST002,Bengaluru,SKU001,Shampoo 340ml,25,23.78,0,179,25,0,154,15.62,86.96,154,0,8225.0,False
2026-06-01,ST002,Bengaluru,SKU002,Bath Soap 100g,28,42.53,0,260,28,0,232,20.64,148.23,232,0,1540.0,False
2026-06-01,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,29,36.88,0,154,29,0,125,24.04,134.67,125,268,6380.0,False
2026-06-01,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,26,29.69,0,170,26,0,144,16.1,105.17,144,0,3250.0,False
2026-06-01,ST002,Bengaluru,SKU005,Instant Coffee 100g,17,23.29,0,133,17,0,116,15.32,85.2,116,0,3145.0,False
2026-06-01,ST003,Mumbai,SKU001,Shampoo 340ml,32,27.23,0,131,32,0,99,17.69,99.38,99,191,10528.0,False
2026-06-01,ST003,Mumbai,SKU002,Bath Soap 100g,55,46.62,0,285,55,0,230,21.7,161.57,230,0,3025.0,False
2026-06-01,ST003,Mumbai,SKU003,Laundry Detergent 1kg,44,37.16,0,43,43,1,0,23.17,134.64,394,0,8987.0,True
2026-06-01,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,39,29.64,0,236,39,0,197,20.45,109.36,197,0,4875.0,False
2026-06-01,ST003,Mumbai,SKU005,Instant Coffee 100g,21,22.28,0,135,21,0,114,18.57,85.39,114,0,3885.0,False
2026-06-01,ST004,Delhi,SKU001,Shampoo 340ml,27,21.39,0,244,27,0,217,13.97,78.16,217,0,8883.0,False
2026-06-01,ST004,Delhi,SKU002,Bath Soap 100g,47,37.62,0,219,47,0,172,16.96,129.81,172,0,2585.0,False
2026-06-01,ST004,Delhi,SKU003,Laundry Detergent 1kg,33,30.16,0,220,33,0,187,14.29,104.76,187,0,7260.0,False
2026-06-01,ST004,Delhi,SKU004,Dishwash Liquid 500ml,28,27.84,0,138,28,0,110,18.92,102.45,110,0,3500.0,False
2026-06-01,ST004,Delhi,SKU005,Instant Coffee 100g,19,20.83,0,92,19,0,73,14.33,76.83,73,150,3515.0,False
2026-06-01,ST005,Hyderabad,SKU001,Shampoo 340ml,16,20.64,0,110,16,0,94,14.55,76.46,94,0,5264.0,False
2026-06-01,ST005,Hyderabad,SKU002,Bath Soap 100g,36,38.33,0,270,36,0,234,22.58,137.58,234,0,1980.0,False
2026-06-01,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,25,30.83,0,216,25,0,191,18.1,110.6,191,0,5500.0,False
2026-06-01,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,28,25.39,0,119,28,0,91,13.28,89.45,91,0,3500.0,False
2026-06-01,ST005,Hyderabad,SKU005,Instant Coffee 100g,21,17.35,0,100,21,0,79,16.12,68.17,79,0,3885.0,False
2026-06-02,ST001,Chennai,SKU001,Shampoo 340ml,23,23.14,0,169,23,0,146,16.04,85.46,146,0,7567.0,False
2026-06-02,ST001,Chennai,SKU002,Bath Soap 100g,32,39.87,0,151,32,0,119,18.26,137.87,429,0,1760.0,False
2026-06-02,ST001,Chennai,SKU003,Laundry Detergent 1kg,33,33.16,0,102,33,0,69,18.19,117.68,302,0,7260.0,False
2026-06-02,ST001,Chennai,SKU004,Dishwash Liquid 500ml,16,29.61,0,161,16,0,145,20.36,109.19,145,0,2000.0,False
2026-06-02,ST001,Chennai,SKU005,Instant Coffee 100g,21,21.2,206,209,21,0,188,15.12,78.72,188,0,3885.0,False
2026-06-02,ST002,Bengaluru,SKU001,Shampoo 340ml,24,24.41,0,154,24,0,130,14.99,88.23,130,0,7896.0,False
2026-06-02,ST002,Bengaluru,SKU002,Bath Soap 100g,36,44.57,0,232,36,0,196,23.17,156.88,196,0,1980.0,False
2026-06-02,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,37,41.68,0,125,37,0,88,23.91,148.94,356,0,7326.0,False
2026-06-02,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,30,29.37,0,144,30,0,114,16.35,104.45,114,0,3750.0,False
2026-06-02,ST002,Bengaluru,SKU005,Instant Coffee 100g,18,23.08,0,116,18,0,98,14.65,83.89,98,0,3330.0,False
2026-06-02,ST003,Mumbai,SKU001,Shampoo 340ml,24,26.4,0,99,24,0,75,17.62,96.83,266,0,7896.0,False
2026-06-02,ST003,Mumbai,SKU002,Bath Soap 100g,39,50.52,0,230,39,0,191,21.58,173.13,191,0,2145.0,False
2026-06-02,ST003,Mumbai,SKU003,Laundry Detergent 1kg,38,33.97,394,394,38,0,356,22.7,124.62,356,0,8360.0,False
2026-06-02,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,23,32.15,0,197,23,0,174,20.79,117.24,174,0,2875.0,False
2026-06-02,ST003,Mumbai,SKU005,Instant Coffee 100g,19,21.82,0,114,19,0,95,18.78,84.23,95,0,3515.0,False
2026-06-02,ST004,Delhi,SKU001,Shampoo 340ml,24,21.43,0,217,24,0,193,10.58,74.86,193,0,7896.0,False
2026-06-02,ST004,Delhi,SKU002,Bath Soap 100g,33,38.99,0,172,33,0,139,17.24,134.2,139,0,1815.0,False
2026-06-02,ST004,Delhi,SKU003,Laundry Detergent 1kg,30,30.76,0,187,30,0,157,14.23,106.53,157,0,6600.0,False
2026-06-02,ST004,Delhi,SKU004,Dishwash Liquid 500ml,27,28.68,0,110,27,0,83,18.96,105.01,83,223,3375.0,False
2026-06-02,ST004,Delhi,SKU005,Instant Coffee 100g,18,20.2,0,73,18,0,55,14.33,74.94,205,0,3330.0,False
2026-06-02,ST005,Hyderabad,SKU001,Shampoo 340ml,26,25.7,0,94,26,0,68,14.42,91.51,68,204,7270.9,False
2026-06-02,ST005,Hyderabad,SKU002,Bath Soap 100g,46,37.59,0,234,46,0,188,22.41,135.17,188,0,2530.0,False
2026-06-02,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,11,30.75,0,191,11,0,180,17.01,109.25,180,0,2420.0,False
2026-06-02,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,25,27.24,0,91,25,0,66,12.78,94.51,66,220,3125.0,False
2026-06-02,ST005,Hyderabad,SKU005,Instant Coffee 100g,21,18.45,0,79,21,0,58,16.04,71.4,58,143,3885.0,False
2026-06-03,ST001,Chennai,SKU001,Shampoo 340ml,25,24.0,0,146,25,0,121,16.0,87.99,121,0,8225.0,False
2026-06-03,ST001,Chennai,SKU002,Bath Soap 100g,45,45.37,0,119,45,0,74,19.5,155.62,384,0,2475.0,False
2026-06-03,ST001,Chennai,SKU003,Laundry Detergent 1kg,38,33.73,0,69,38,0,31,18.19,119.37,264,0,8360.0,False
2026-06-03,ST001,Chennai,SKU004,Dishwash Liquid 500ml,33,30.39,0,145,33,0,112,21.09,112.27,112,214,4125.0,False
2026-06-03,ST001,Chennai,SKU005,Instant Coffee 100g,30,21.16,0,188,30,0,158,15.14,78.62,158,0,5550.0,False
2026-06-03,ST002,Bengaluru,SKU001,Shampoo 340ml,30,24.91,0,130,30,0,100,14.99,89.73,100,0,9870.0,False
2026-06-03,ST002,Bengaluru,SKU002,Bath Soap 100g,41,43.19,0,196,41,0,155,23.88,153.46,155,0,2255.0,False
2026-06-03,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,28,36.01,0,88,28,0,60,21.76,129.8,328,0,6160.0,False
2026-06-03,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,36,30.49,0,114,36,0,78,16.35,107.82,78,244,4500.0,False
2026-06-03,ST002,Bengaluru,SKU005,Instant Coffee 100g,28,22.76,0,98,28,0,70,14.74,83.02,70,173,5180.0,False
2026-06-03,ST003,Mumbai,SKU001,Shampoo 340ml,34,27.26,0,75,34,0,41,17.9,99.68,232,0,11186.0,False
2026-06-03,ST003,Mumbai,SKU002,Bath Soap 100g,47,44.47,0,191,47,0,144,22.44,155.86,144,324,2585.0,False
2026-06-03,ST003,Mumbai,SKU003,Laundry Detergent 1kg,42,36.14,0,356,42,0,314,22.64,131.07,314,0,9240.0,False
2026-06-03,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,41,30.52,0,174,41,0,133,21.27,112.84,133,0,5125.0,False
2026-06-03,ST003,Mumbai,SKU005,Instant Coffee 100g,18,23.81,0,95,18,0,77,19.1,90.54,77,181,3330.0,False
2026-06-03,ST004,Delhi,SKU001,Shampoo 340ml,18,21.94,0,193,18,0,175,10.11,75.92,175,0,5922.0,False
2026-06-03,ST004,Delhi,SKU002,Bath Soap 100g,48,38.12,0,139,48,0,91,17.65,132.0,91,308,2640.0,False
2026-06-03,ST004,Delhi,SKU003,Laundry Detergent 1kg,26,30.68,0,157,26,0,131,14.2,106.24,131,0,5720.0,False
2026-06-03,ST004,Delhi,SKU004,Dishwash Liquid 500ml,28,28.53,0,83,28,0,55,18.61,104.2,278,0,3500.0,False
2026-06-03,ST004,Delhi,SKU005,Instant Coffee 100g,20,20.3,0,55,20,0,35,14.01,74.9,185,0,3700.0,False
2026-06-03,ST005,Hyderabad,SKU001,Shampoo 340ml,21,21.01,0,68,21,0,47,14.52,77.56,251,0,6909.0,False
2026-06-03,ST005,Hyderabad,SKU002,Bath Soap 100g,34,37.49,0,188,34,0,154,18.85,131.32,154,0,1870.0,False
2026-06-03,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,40,35.22,0,180,40,0,140,20.28,125.94,140,0,7480.0,False
2026-06-03,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,38,34.66,0,66,38,0,28,12.62,116.6,248,0,4037.5,False
2026-06-03,ST005,Hyderabad,SKU005,Instant Coffee 100g,19,18.58,0,58,19,0,39,15.95,71.7,182,0,3515.0,False
2026-06-04,ST001,Chennai,SKU001,Shampoo 340ml,21,23.75,0,121,21,0,100,15.95,87.19,100,0,6909.0,False
2026-06-04,ST001,Chennai,SKU002,Bath Soap 100g,44,42.63,310,384,44,0,340,18.51,146.41,340,0,2420.0,False
2026-06-04,ST001,Chennai,SKU003,Laundry Detergent 1kg,37,34.78,233,264,37,0,227,16.69,121.02,227,0,8140.0,False
2026-06-04,ST001,Chennai,SKU004,Dishwash Liquid 500ml,35,29.54,0,112,35,0,77,20.7,109.33,291,0,4375.0,False
2026-06-04,ST001,Chennai,SKU005,Instant Coffee 100g,20,21.9,0,158,20,0,138,15.65,81.35,138,0,3700.0,False
2026-06-04,ST002,Bengaluru,SKU001,Shampoo 340ml,18,24.75,0,100,18,0,82,15.15,89.39,82,181,5922.0,False
2026-06-04,ST002,Bengaluru,SKU002,Bath Soap 100g,42,42.62,0,155,42,0,113,23.94,151.79,113,338,2310.0,False
2026-06-04,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,42,34.01,268,328,42,0,286,22.06,124.08,286,0,9240.0,False
2026-06-04,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,31,30.86,0,78,31,0,47,16.0,108.59,291,0,3875.0,False
2026-06-04,ST002,Bengaluru,SKU005,Instant Coffee 100g,25,24.07,0,70,25,0,45,14.35,86.56,218,0,4625.0,False
2026-06-04,ST003,Mumbai,SKU001,Shampoo 340ml,36,34.15,191,232,36,0,196,17.85,120.3,196,0,10067.4,False
2026-06-04,ST003,Mumbai,SKU002,Bath Soap 100g,38,44.25,0,144,38,0,106,22.31,155.07,430,0,2090.0,False
2026-06-04,ST003,Mumbai,SKU003,Laundry Detergent 1kg,38,36.09,0,314,38,0,276,22.5,130.76,276,0,8360.0,False
